ICR,Race,TwoBlocks
14006948,Black,0
14006973,Black,0
14006973,Black,0
14007020,Black,0
14007056,Black,0
14007047,Black,0
14007070,Black,0
14007096,Black,0
14007107,Black,0
14007148,Black,0
14007148,Black,0
14007159,Black,0
14007162,Black,0
14007178,Black,0
14007181,Black,0
14007208,Black,0
14007209,Black,0
14007223,Black,0
14007223,Black,0
14007229,Black,0
14007246,Black,0
14007250,Black,0
14007265,Black,0
14007302,Black,0
14007337,Black,0
14007486,Black,0
14007497,Black,0
14007501,Black,0
14007500,Black,0
14007546,Black,0
14007550,Black,0
14007598,Black,0
14007625,Black,0
14007651,Black,0
14007641,Black,0
14007689,Black,0
14007700,Black,0
14007712,Black,0
14007731,Black,0
14007758,Black,0
14007759,Black,0
14007774,Black,0
14007779,Black,0
14007797,Black,0
14007811,Black,0
14007815,Black,0
14007821,Black,0
14007826,Black,0
14007828,Black,0
14007830,Black,0
14007840,Black,0
14007847,Black,0
14007870,Black,0
14007872,Black,0
14007886,Black,0
14007892,Black,0
14007896,Black,0
14007915,Black,0
14007938,Black,0
14007946,Black,0
14007967,Black,0
14007985,Black,0
14007999,Black,0
14008015,Black,0
14008020,Black,0
14008023,Black,0
14008040,Black,0
14008052,Black,0
14008051,Black,0
14008054,Black,0
14008105,Black,0
14008121,Black,0
14008140,Black,0
14008201,Black,0
14008205,Black,0
14008222,Black,0
14008230,Black,0
14008248,Black,0
14008256,Black,0
14008268,Black,0
14008306,Black,0
14008310,Black,0
14008352,Black,0
14008353,Black,0
14008355,Black,0
14008398,Black,0
14008420,Black,0
14008455,Black,0
14008487,Black,0
14008489,Black,0
14006704,Black,0
14008530,Black,0
14008145,Black,0
14008558,Black,0
14008558,Black,0
14008587,Black,0
14008607,Black,0
14008611,Black,0
14008000,Black,0
14008665,Black,0
14008675,Black,0
14008678,Black,0
14008680,Black,0
14008715,Black,0
14008783,Black,0
14008788,Black,0
14008808,Black,0
14008811,Black,0
14008813,Black,0
14008828,Black,0
14008837,Black,0
14008842,Black,0
14008894,Black,0
14008964,Black,0
14008979,Black,0
14008956,Black,0
14008995,Black,0
14009006,Black,0
14009078,Black,0
14009102,Black,0
14009120,Black,0
14009170,Black,0
14009172,Black,0
14009138,Black,0
14009180,Black,0
14009191,Black,0
14009202,Black,0
14009231,Black,0
14009229,Black,0
14009229,Black,0
14009229,Black,0
14009252,Black,0
14009261,Black,0
14009284,Black,0
14009281,Black,0
14009326,Black,0
14009394,Black,0
14009390,Black,0
14009422,Black,0
14009424,Black,0
14009459,Black,0
14009464,Black,0
14009465,Black,0
14009474,Black,0
14009488,Black,0
14009488,Black,0
14009497,Black,0
14009539,Black,0
14009559,Black,0
14009582,Black,0
14009583,Black,0
14009592,Black,0
14009600,Black,0
14009602,Black,0
14009616,Black,0
14009644,Black,0
14009660,Black,0
14009668,Black,0
14009671,Black,0
14009679,Black,0
14009760,Black,0
14009780,Black,0
14009812,Black,0
14009849,Black,0
14009864,Black,0
14009872,Black,0
14009873,Black,0
14009875,Black,0
14009882,Black,0
14009905,Black,0
14009971,Black,0
14009974,Black,0
14009974,Black,0
14010013,Black,0
14010032,Black,0
14010047,Black,0
14010037,Black,0
14010099,Black,0
14010106,Black,0
14010108,Black,0
14010154,Black,0
14010204,Black,0
14010205,Black,0
14010238,Black,0
14010243,Black,0
14010265,Black,0
14010358,Black,0
14010356,Black,0
14010368,Black,0
14010376,Black,0
14010402,Black,0
14010402,Black,0
14010405,Black,0
14010435,Black,0
14010436,Black,0
14010439,Black,0
14010454,Black,0
14010479,Black,0
14010504,Black,0
14010513,Black,0
14010516,Black,0
14010522,Black,0
14010524,Black,0
14010527,Black,0
14010531,Black,0
14010531,Black,0
14010511,Black,0
14010560,Black,0
14010610,Black,0
14010614,Black,0
14010630,Black,0
14010689,Black,0
14010716,Black,0
14010720,Black,0
14010756,Black,0
14010759,Black,0
14010770,Black,0
14010779,Black,0
14010770,Black,0
14010791,Black,0
14010809,Black,0
14010792,Black,0
14010875,Black,0
14010909,Black,0
14010923,Black,0
14010926,Black,0
14010934,Black,0
14010952,Black,0
14010954,Black,0
14010978,Black,0
14011036,Black,0
14011048,Black,0
14011055,Black,0
14011072,Black,0
14011074,Black,0
14011094,Black,0
14011102,Black,0
14011120,Black,0
14011126,Black,0
14011136,Black,0
14011160,Black,0
14011186,Black,0
14011191,Black,0
14011204,Black,0
14011225,Black,0
14011226,Black,0
14011245,Black,0
14011255,Black,0
14011260,Black,0
14011271,Black,0
14011282,Black,0
14011297,Black,0
14011308,Black,0
14011334,Black,0
14011355,Black,0
14011377,Black,0
14011425,Black,0
14011427,Black,0
14011433,Black,0
14011446,Black,0
14011444,Black,0
14011477,Black,0
14011485,Black,0
14011486,Black,0
14011516,Black,0
14011523,Black,0
14011519,Black,0
14011537,Black,0
14011540,Black,0
14011555,Black,0
14011563,Black,0
14011564,Black,0
14011577,Black,0
14011578,Black,0
14011592,Black,0
14011683,Black,0
14011683,Black,0
14011691,Black,0
14011718,Black,0
14011738,Black,0
14011765,Black,0
14011765,Black,0
14011781,Black,0
14011803,Black,0
14011813,Black,0
14011815,Black,0
14011827,Black,0
14011836,Black,0
14011868,Black,0
14011870,Black,0
14011924,Black,0
14011069,Black,0
14011944,Black,0
14011979,Black,0
14011980,Black,0
14011964,Black,0
14011986,Black,0
14012096,Black,0
14012111,Black,0
14012115,Black,0
14012172,Black,0
14012177,Black,0
14012187,Black,0
14012190,Black,0
14012203,Black,0
14012205,Black,0
14012215,Black,0
14006264,White,0
14006266,White,0
14006272,White,0
14006285,White,0
14006283,White,0
14006288,White,0
14006289,White,0
14006290,White,0
14006342,White,0
14006378,White,0
14006384,White,0
14006399,White,0
14006416,White,0
14006434,White,0
14006450,White,0
14006456,White,0
14006434,White,0
14006461,White,0
14006472,White,0
14006484,White,0
14006523,White,0
14006518,White,0
14006538,White,0
14006557,White,0
14006557,White,0
14006526,White,0
14006586,White,0
14006602,White,0
14006609,White,0
14006612,White,0
14006626,White,0
14006633,White,0
14006645,White,0
14006645,White,0
14006650,White,0
14006661,White,0
14006670,White,0
14006686,White,0
14006729,White,0
14006744,White,0
14006734,White,0
14006746,White,0
14006750,White,0
14006773,White,0
14006785,White,0
14006795,White,0
14006807,White,0
14006808,White,0
14006831,White,0
14006849,White,0
14006871,White,0
14006883,White,0
14006885,White,0
14006886,White,0
14006908,White,0
14006911,White,0
14006911,White,0
14006919,White,0
14006923,White,0
14006937,White,0
14006938,White,0
14006939,White,0
14006941,White,0
14006945,White,0
14006950,White,0
14006956,White,0
14006962,White,0
14006971,White,0
14006982,White,0
14006987,White,0
14007019,White,0
14007071,White,0
14007108,White,0
14007113,White,0
14007130,White,0
14007145,White,0
14007147,White,0
14007153,White,0
14007214,White,0
14007218,White,0
14007226,White,0
14007227,White,0
14007240,White,0
14007239,White,0
14007242,White,0
14007269,White,0
14007288,White,0
14007290,White,0
14007298,White,0
14007308,White,0
14007330,White,0
14007334,White,0
14007348,White,0
14007359,White,0
14007367,White,0
14007368,White,0
14007370,White,0
14007375,White,0
14007376,White,0
14007380,White,0
14007391,White,0
14007406,White,0
14007422,White,0
14007436,White,0
14007440,White,0
14007449,White,0
14007473,White,0
14007488,White,0
14007496,White,0
14007508,White,0
14007512,White,0
14007521,White,0
14007524,White,0
14007528,White,0
14007529,White,0
14007549,White,0
14007567,White,0
14007569,White,0
14007576,White,0
14007581,White,0
14007586,White,0
14007607,White,0
14007612,White,0
14007613,White,0
14007617,White,0
14007622,White,0
14007642,White,0
14007642,White,0
14007647,White,0
14007653,White,0
14007656,White,0
14007657,White,0
14007658,White,0
14007674,White,0
14007688,White,0
14007705,White,0
14007711,White,0
14007720,White,0
14007730,White,0
14007734,White,0
14007735,White,0
14007737,White,0
14007741,White,0
14007753,White,0
14007753,White,0
14007752,White,0
14007757,White,0
14007758,White,0
14007758,White,0
14007758,White,0
14007784,White,0
14007786,White,0
14007787,White,0
14007802,White,0
14007812,White,0
14007818,White,0
14007829,White,0
14007831,White,0
14007836,White,0
14007844,White,0
14007848,White,0
14007858,White,0
14007865,White,0
14007880,White,0
14007882,White,0
14007889,White,0
14007891,White,0
14007903,White,0
14007906,White,0
14007914,White,0
14007928,White,0
14007939,White,0
14007941,White,0
14007942,White,0
14007942,White,0
14007955,White,0
14007956,White,0
14007966,White,0
14007981,White,0
14007994,White,0
14007995,White,0
14007996,White,0
14008008,White,0
14008009,White,0
14008013,White,0
14008016,White,0
14008047,White,0
14008049,White,0
14008050,White,0
14008073,White,0
14008080,White,0
14008088,White,0
14008091,White,0
14008109,White,0
14008115,White,0
14008120,White,0
14008120,White,0
14008142,White,0
14008148,White,0
14008159,White,0
14008184,White,0
14008215,White,0
14008235,White,0
14008237,White,0
14008239,White,0
14008266,White,0
14008290,White,0
14008308,White,0
14008342,White,0
14008360,White,0
14008362,White,0
14008361,White,0
14008379,White,0
14008381,White,0
14008384,White,0
14008466,White,0
14008485,White,0
14008490,White,0
14008515,White,0
14008523,White,0
14008228,White,0
14008532,White,0
14008550,White,0
14008573,White,0
14008589,White,0
14008600,White,0
14008605,White,0
14008606,White,0
14008615,White,0
14008622,White,0
14008624,White,0
14008631,White,0
14008660,White,0
14008662,White,0
14008670,White,0
14008682,White,0
14008687,White,0
14008711,White,0
14008742,White,0
14008749,White,0
14008753,White,0
14008761,White,0
14008765,White,0
14008780,White,0
14008782,White,0
14008799,White,0
14008812,White,0
14008823,White,0
14008831,White,0
14008888,White,0
14008890,White,0
14008889,White,0
14008891,White,0
14008912,White,0
14008923,White,0
14008940,White,0
14008976,White,0
14008972,White,0
14008994,White,0
14009003,White,0
14008981,White,0
14009016,White,0
14009029,White,0
14009033,White,0
14009040,White,0
14009050,White,0
14009050,White,0
14009068,White,0
14009126,White,0
14009140,White,0
14009166,White,0
14009181,White,0
14009203,White,0
14009234,White,0
14009235,White,0
14009276,White,0
14009325,White,0
14009341,White,0
14009355,White,0
14009359,White,0
14009378,White,0
14009379,White,0
14009380,White,0
14009389,White,0
14009458,White,0
14009462,White,0
14009475,White,0
14009482,White,0
14009487,White,0
14009496,White,0
14009500,White,0
14009518,White,0
14009520,White,0
14009568,White,0
14009569,White,0
14009595,White,0
14009621,White,0
14009623,White,0
14009625,White,0
14009625,White,0
14009628,White,0
14009630,White,0
14009631,White,0
14009633,White,0
14009643,White,0
14009672,White,0
14009676,White,0
14009714,White,0
14009718,White,0
14009751,White,0
14009757,White,0
14009766,White,0
14009766,White,0
14009776,White,0
14009784,White,0
14009789,White,0
14009816,White,0
14009822,White,0
14009828,White,0
14009842,White,0
14009850,White,0
14009861,White,0
14009868,White,0
14009887,White,0
14009963,White,0
14009975,White,0
14009976,White,0
14009977,White,0
14009991,White,0
14010022,White,0
14010040,White,0
14010054,White,0
14010072,White,0
14010080,White,0
14010081,White,0
14010101,White,0
14010127,White,0
14010161,White,0
14010162,White,0
14010185,White,0
14010199,White,0
14010201,White,0
14010184,White,0
14010218,White,0
14010237,White,0
14010241,White,0
14010241,White,0
14010242,White,0
14010261,White,0
14010264,White,0
14010292,White,0
14010291,White,0
14010313,White,0
14010332,White,0
14010333,White,0
14010334,White,0
14010347,White,0
14010371,White,0
14010375,White,0
14010411,White,0
14010412,White,0
14010412,White,0
14010418,White,0
14010420,White,0
14010430,White,0
14010473,White,0
14010481,White,0
14010501,White,0
14010508,White,0
14010525,White,0
14010535,White,0
14010551,White,0
14010554,White,0
14010561,White,0
14010567,White,0
14010585,White,0
14010602,White,0
14010647,White,0
14010622,White,0
14010650,White,0
14010657,White,0
14010686,White,0
14010687,White,0
14010691,White,0
14010695,White,0
14010699,White,0
14010718,White,0
14010723,White,0
14010726,White,0
14010725,White,0
14010740,White,0
14010744,White,0
14010750,White,0
14010762,White,0
14010773,White,0
14010785,White,0
14010786,White,0
14010800,White,0
14010803,White,0
14010849,White,0
14010888,White,0
14010897,White,0
14010902,White,0
14010906,White,0
14010906,White,0
14010907,White,0
14010919,White,0
14010921,White,0
14010922,White,0
14010924,White,0
14010931,White,0
14010935,White,0
14010945,White,0
14010947,White,0
14010959,White,0
14011006,White,0
14011010,White,0
14011021,White,0
14011043,White,0
14011047,White,0
14011090,White,0
14011092,White,0
14011096,White,0
14011100,White,0
14011119,White,0
14011151,White,0
14011150,White,0
14011168,White,0
14011196,White,0
14011198,White,0
14011213,White,0
14011214,White,0
14011223,White,0
14011235,White,0
14011237,White,0
14011249,White,0
14011276,White,0
14011284,White,0
14011311,White,0
14011313,White,0
14011327,White,0
14011327,White,0
14011328,White,0
14011336,White,0
14011346,White,0
14011352,White,0
14011357,White,0
14011363,White,0
14011365,White,0
14011366,White,0
14011371,White,0
14011388,White,0
14011399,White,0
14011426,White,0
14011447,White,0
14011459,White,0
14011463,White,0
14011477,White,0
14011477,White,0
14011479,White,0
14011482,White,0
14011481,White,0
14011524,White,0
14011562,White,0
14011585,White,0
14011589,White,0
14011590,White,0
14011592,White,0
14011645,White,0
14011674,White,0
14011722,White,0
14011727,White,0
14011751,White,0
14011752,White,0
14011759,White,0
14011760,White,0
14011763,White,0
14011774,White,0
14011779,White,0
14011794,White,0
14011794,White,0
14011797,White,0
14011817,White,0
14011821,White,0
14011819,White,0
14011823,White,0
14011835,White,0
14011854,White,0
14011875,White,0
14011888,White,0
14011913,White,0
14011914,White,0
14011916,White,0
14011919,White,0
14011930,White,0
14011931,White,0
14011931,White,0
14011931,White,0
14011946,White,0
14012090,White,0
14012091,White,0
14012095,White,0
14012108,White,0
14012117,White,0
14012138,White,0
14012148,White,0
14012151,White,0
14012162,White,0
14012168,White,0
14012170,White,0
14012169,White,0
14012179,White,0
14012191,White,0
14012214,White,0
